2178,TANTE HILDA !,Animation,2011,GIRERD Jacques-Remy / CHIEUX Benoit,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FOLIMAGE PRODUCTION / FOLIMAGE STUDIO / FRANCE 3 CINEMA / SOCIETE NOUVELLE DE DISTRIBUTION
2179,ANNeE SUIVANTE (L'),Fiction,2005,CZAJKA Isabelle,ABELINA FILMS PRODUCTIONS
2180,BLUES DE L'ORIENT (LE),Documentaire,2005,STRAUSS Florence,BEL AIR MEDIA / LES FILMS D'ICI
2181,CALIFORNIE (LA),Fiction,2005,FIESCHI Jacques,FRANCE 3 CINEMA / RECTANGLE PRODUCTIONS / STUDIOCANAL / THELMA FILMS
2182,CeLIBATAIRES,Fiction,2005,VERNER Jean-Michel,EP 745 PRODUCTION / JRT PRODUCTION
2183,CHARME DES IMPOSSIBILITeS (LE),Documentaire,2005,BUENAVENTURA Nicolas,GLORIA FILMS PRODUCTION / LES FILMS DU RAT
2184,DARSHAN L'ETREINTE,Documentaire,2005,KOUNEN Jan,ARTE FRANCE CINEMA / LES PRODUCTIONS DE LA ROCHE / ROISSY FILMS / TAWAK PICTURES
2185,HEROS FRAGILES,Documentaire,2005,PACULL Emilio,COMPAGNIE DES PHARES ET BALISES / GALATEE FILMS / VLR PRODUCTIONS
2186,MUETTER,Fiction,2005,LIENHARD Dominique,BUTTERFLY PRODUCTIONS / OFFSHORE
2187,PETITES VACANCES (LES),Fiction,2005,PEYON Olivier,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / MORGANE GROUPE / TU VAS VOIR
2188,QUELQUES JOURS EN SEPTEMBRE,Fiction,2005,AMIGORENA Santiago,FRANCE 2 CINEMA / GEMINI FILMS / LES FILMS DU RAT
2189,REINE SOLEIL (LA),Animation,2005,LECLERC Philippe,BELOKAN PRODUCTIONS / FRANCE 3 CINEMA / REZO PRODUCTIONS
2190,TReS BIEN; MERCI,Fiction,2005,CUAU Emmanuelle,GEMINI FILMS
2191,A L'ORIGINE,Fiction,2008,GIANNOLI Xavier,EUROPACORP / FRANCE 3 CINEMA / ORANGE STUDIO / RECTANGLE PRODUCTIONS
2192,ALGERIE; HISTOIRES A NE PAS DIRE,Documentaire,2008,LLEDO Jean-Pierre,MILLE ET UNE PRODUCTIONS
2193,BLONDE AUX SEINS NUS (LA),Fiction,2008,PRADAL Manuel,LEGENDE / LEGENDE FILMS
2194,EDEN A L'OUEST,Fiction,2008,COSTA-GAVRAS Constantin,FRANCE 3 CINEMA / KG PRODUCTIONS
2195,EMMERDEUR (L'),Fiction,2008,VEBER Francis,EFVE FILMS / PULSAR PRODUCTIONS / TELEMA (EX SMEPA) / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION
2196,ICH BIN EINE TERRORISTIN,Fiction,2008,GAUDISSART Valerie,CHARIVARI FILMS / CLANDESTINE FILMS
2197,IRENE,Fiction,2008,CAVALIER Alain,ARTE FRANCE CINEMA / CAMERA ONE / ORSANS PRODUCTIONS
2198,JE SUIS,Documentaire,2008,FINKIEL Emmanuel,13 PRODUCTION / 13 PRODUCTIONS
2199,MORCEAUX DE CONVERSATIONS AVEC JEAN-LUC GODARD,Documentaire,2008,FLEISCHER Alain,LES FILMS D'ICI
2200,THE PRODIGIES,Animation,2008,CHARREYRON Antoine,DUNE / FIDELITE FILMS / ONYX FILMS / ORANGE STUDIO
2201,Amis publics n?1,Fiction,2015,PLUVIEUX Edouard,M6 FILMS / MY FAMILY
2202,Des nouvelles de la planete Mars,Fiction,2015,MOLL Dominik,DIAPHANA FILMS / EURO MEDIA FRANCE / FRANCE 3 CINEMA
2203,D'une pierre deux coups,Fiction,2015,DELIBA Fejria,CINE SUD PROMOTION
2204,Effet aquatique (L'),Fiction,2015,ANSPACH Solveig,EX NIHILO
2205,Et mon coeur transparent,Fiction,2015,VITAL-DURAND David / VITAL-DURAND Raphael,INJAM PRODUCTION
2206,Femmes en cuisine(s),Docu,2015,FREDIANI Verane,LA FERME PRODUCTIONS
2207,Ornithologue (l'),Fiction,2015,RODRIGUES Joao Pedro,HOUSE ON FIRE
2208,Pris de court,Fiction,2015,CUAU Emmanuelle,CHRISTMAS IN JULY
2209,Spartacus & Cassandra,Docu,2015,NUGUET Ioanis,MORGANE PRODUCTION
2210,AFFAIRE DE FAMILLE,Fiction,2007,DREXEL Claus,ANIMAKIDS PRODUCTIONS / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / DEZZIR / FRANCE 3 CINEMA / HOPEWELL PRODUCTIONS / LA FABRIQUE DE FILMS
2211,CLARA,Fiction,2007,SANDERS-BRAHMS Helma,MACT PRODUCTIONS
2212,D'ARUSHA A ARUSHA,Documentaire,2007,GARGOT Christophe,ATOPIC
2213,FEMMES DE L'OMBRE (LES),Fiction,2007,SALOME Jean-Paul,LA CHAUVE SOURIS / RESTONS GROUPES PRODUCTIONS / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION
2214,FILLE DE MONACO (LA),Fiction,2007,FONTAINE Anne,ARENA FILMS / CINE-@ / SOUDAINE COMPAGNIE
2215,GO FAST,Fiction,2007,VAN HOOFSTADT Olivier,AVALANCHE PRODUCTIONS / EUROPACORP
2216,INSOUMIS (LES),Fiction,2007,ROME Claude Michel,LES FILMS DE LA SUANE / M6 FILMS / MANDARIN / MANDARIN FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE / SOCIETE NOUVELLE DE DISTRIBUTION
2217,LADY JANE,Fiction,2007,GUEDIGUIAN Robert,AGAT FILMS ET CIE / FRANCE 3 CINEMA
2218,MR 73,Fiction,2007,MARCHAL Olivier,DD PRODUCTIONS / GAUMONT / LGM FILMS / TF1 FILMS PRODUCTION
2219,NOUVEAU PROTOCOLE (LE),Fiction,2007,VINCENT Thomas,M6 FILMS / MANDARIN / MANDARIN CINEMA / MANDARIN FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE / STUDIOCANAL
2220,SKATE OR DIE,Fiction,2007,COURTOIS Miguel,ORLY FILMS / PATHE DISTRIBUTION / SOURCE FILMS
2221,AVANT QU'IL NE SOIT TROP TARD,Fiction,2004,DUSSAUX Laurent,SIX ET SIX PRODUCTIONS / STUDIOCANAL / VF PRODUCTIONS
2222,C'EST PAS MOI !?,Fiction,2004,ZALOUM Alain,AULDE PRODUCTIONS / ISTAR
2223,ESPACE DETENTE,Fiction,2004,LE BOLLOC'H Yvan / SOLO Bruno,KABO FILMS / KENAVO PRODUCTION SARL / M6 FILMS / MONKEY PACK FILMS / MP PRODUCTIONS / SOLO'N CO PRODUCTION
2224,IL ETAIT UNE FOIS DANS L'OUED,Fiction,2004,BENSALAH Djamel,FRANCE 2 CINEMA / GAUMONT / MIROIR MAGIQUE !
2225,JOURS OU JE N'EXISTE PAS (LES),Fiction,2004,FITOUSSI Jean-Charles,AURA ETE
2226,KIRIKOU ET LES BETES SAUVAGES,Animation,2004,GALUP Benedicte / OCELOT Michel,FRANCE 3 CINEMA / GEBEKA FILMS / LES ARMATEURS / STUDIO O OU SO
2227,MAUVAIS JOUEURS (LES),Fiction,2004,BALEKDJIAN Frederic,FRANCE 3 CINEMA / ORSANS PRODUCTIONS
2228,MON ANGE,Fiction,2004,FRYDMAN Serge,MK2 / VICTOIRES PRODUCTIONS
2229,PEINDRE OU FAIRE L'AMOUR,Fiction,2004,LARRIEU Arnaud / LARRIEU Jean-Marie,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA / LFP
2230,TOUTE LA BEAUTe DU MONDE,Fiction,2004,ESPOSITO Marc,CIBY 2000 / PIERRE JAVAUX PRODUCTIONS / TF IMAGES 1 / TF1 FILMS PRODUCTION
2231,BENDA BILILI !,Documentaire,2009,DE LA TULLAYE Florent / BARRET Renaud,LA BELLE KINOISE / ORANGE STUDIO / SCREEN RUNNER
2232,CAMPING 2,Fiction,2009,ONTENIENTE Fabien,PATHE PRODUCTION / PULSAR PRODUCTIONS / TF1 FILMS PRODUCTION
2233,ENFANCE D'ICARE (L'),Fiction,2009,IORDACHESCU Alex,FRESHLINE PRODUCTION
2234,GRANDE VIE (LA),Fiction,2009,SALINGER Emmanuel,ARCAPIX / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / LE PREMIER POISSON
2235,NUITS ROUGES DU BOURREAU DE JADE (LES),Fiction,2009,CARBON Julien / COURTIAUD Laurent,CINE-@ / THE FRENCH CONNECTION
2236,PIEDS NUS SUR LES LIMACES,Fiction,2009,BERTHAUD Fabienne,LE BUREAU FILMS
2237,SINGULARITES D'UNE JEUNE FILLE BLONDE,Fiction,2009,DE OLIVEIRA Manoel,LES FILMS DE L'APRES MIDI
2238,VILLAGE DES OMBRES (LE),Fiction,2009,BENHAMMOU Fouad,KOBAYASHI PROD / SATOURNE PRODUCTIONS
2239,BIENVENUE A BATAVILLE,Documentaire,2005,CAILLAT Francois,UNLIMITED
2240,CAiMAN (LE),Fiction,2005,MORETTI Nanni,BAC FILMS / FRANCE 3 CINEMA / STEPHAN FILMS
2241,CAROTTE ET LE BATON (LA),Documentaire,2005,ARNOUX Stephane,TACT PRODUCTION
2242,CHERCHE FIANCE TOUS FRAIS PAYES,Fiction,2005,ISSERMAN Aline,ARP
2243,COMBIEN TU M'AIMES ?,Fiction,2005,BLIER Bertrand,EWB2 / FIDELITE FILMS / FRANCE 2 CINEMA / LES FILMS ACTION / PLATEAU A / STUDIOCANAL / STUDIOCANAL CATALOGUE 3
2244,CROISIERE,Fiction,2005,CAGNARD Natacha,ADRET FILMS
2245,DOUBLURE (LA),Fiction,2005,VEBER Francis,EFVE FILMS / GAUMONT / TF1 FILMS PRODUCTION
2246,IL A SUFFI QUE MAMAN S'EN AILLE,Fiction,2005,FERET Rene,FILMS ALYNE
2247,PRESTIGE DE LA MORT (LE),Fiction,2005,MOULLET Luc,GEMINI FILMS
2248,AFFAIRE FAREWELL (L'),Fiction,2008,CARION Christian,BLACKFEET PICTURES / FRANCE 2 CINEMA / LE BUREAU FILMS / NORD OUEST FILMS / PATHE PRODUCTION / UNE HIRONDELLE PRODUCTIONS
2249,CARRE BLANC,Fiction,2008,LEONETTI Jean-Baptiste,SOLAIR FILMS / TARANTULA FRANCE
2250,DAME DE TReFLE (LA),Fiction,2008,BONNELL Jerome,GLORIA FILMS PRODUCTION / OCTAVE FILMS
2251,MOI; LA FINANCE ET LE DEVELOPPEMENT DURABLE,Documentaire,2008,LEMAIRE-DARNAUD Jocelyne,JOCELINEASTE
2252,PeRE DE MES ENFANTS (LE),Fiction,2008,HANSEN-LOVE Mia,ACTE II / ARTE FRANCE CINEMA / LFP
2253,PREMIER CERCLE (LE),Fiction,2008,TUEL Laurent,ALTER FILMS / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION / THELMA FILMS
2254,UN HOMME ET SON CHIEN,Fiction,2008,HUSTER Francis,F COMME FILM / FRANCE 2 CINEMA
2255,25 DEGRES EN HIVER,Fiction,2003,VUILLET Stephane,ASAP FILMS / LANCELOT FILMS (TIERS FERME)
2256,BAB AZIZ,Fiction,2003,KHEMIR Nacer,LES FILMS DU REQUIN
2257,BELZEC,Documentaire,2003,MOSCOVITZ Guillaume,COMPAGNIE DES PHARES ET BALISES / VLR PRODUCTIONS (TIERS FERME)
2258,CAMERA DE BOIS (LA),Fiction,2003,LURULI Ntshavheni Wa,ODELION
2259,ROLE DE SA VIE (LE),Fiction,2003,FAVRAT Francois,FRANCE 2 CINEMA / GAMZU PARTICIPATIONS / LES FILMS DU KIOSQUE / STUDIOCANAL
2260,TROUBLE,Fiction,2003,CLEVEN Harry,FRANCE 3 CINEMA / OUTSIDER PRODUCTIONS
2261,Chant du loup (Le),Fiction,2018,BAUDRY Antonin,TReSOR FILMS ET PATHe FILMS
2262,Comment j'ai rencontre ma mere,Docu,2018,PETIT Guillaume,TIPASA PRODUCTION
2263,Freres Sisters (Les),Fiction,2018,AUDIARD Jacques,WHY NOT PRODUCTIONS
2264,Jumbo,Fiction,2018,WITTOCK Zoe,INSOLENCE PRODUCTIONS
2265,Lands of loneliness,Fiction,2018,COLELL Meritxell,PARAISO PRODUCTION-DIFFUSION
2266,M.I.L.F. (Mother I'd Like to Fuck),Fiction,2018,LAFFONT Axelle,SINGLE MAN PRODUCTIONS
2267,Negative Numbers,Fiction,2018,BERIA Uta,WIDE
2268,Perimetre de Kamce (Le),Docu,2018,ZUCHUAT Olivier,ANDOLFI
2269,Plus belles annees (Les),Fiction,2018,LELOUCH Claude,LES FILMS 13
2270,Premier de la classe,Fiction,2018,BEN LAHCENE Stephane,LES FILMS DU 24
2271,Systeme K,Docu,2018,BARRET Renaud,LES FILMS EN VRAC ET LA BELLE KINOISE
2272,Tanguy 2,Fiction,2018,CHATILIEZ Etienne,NAC FILMS
2273,Terminal Sud,Fiction,2018,AMEUR-ZAIMECHE Rabah,SARRAZINK PRODUCTION
2274,The sonata,Fiction,2018,DESMOND Andrew,THE PROJECT FILM CLUB
2275,Traducteurs (Les),Fiction,2018,ROINSARD Regis,TReSOR FILMS
2276,Vers la bataille,Fiction,2018,VEMHES-LERMUSIAUX Aurelien,NOODLES PRODUCTION
2277,Yalda,Fiction,2018,BAKHSHI Massoud,JBA PRODUCTION
2278,#Eurotrip,Fiction,2017,ALESSANDRIN Carmen,JS PRODUCTIONS ET LOVE IS IN THE AIR
2279,Affames (Les),Fiction,2017,FREDEVAL Lea,LES FILMS DU CLAN
2280,Assemblee (L'),Docu,2017,OTERO Mariana,BUDDY MOVIES
2281,Barman du transatlantique (Le),Docu,2017,LEKUS Roy,SCOTTO PRODUCTIONS
2282,Champs de fleurs (Les),Fiction,2017,HERRY Jeanne,TReSOR FILMS ET CHI-FOU-MI PRODUCTIONS
2283,Chien,Fiction,2017,BENCHETRIT Samuel,SINGLE MAN PRODUCTIONS
2284,Cold skin,Fiction,2017,GENS Xavier,KANZAMAN FRANCE
2285,Gardiennes (Les),Fiction,2017,BEAUVOIS Xavier,LES FILMS DU WORSO
2286,Heure de la sortie (L'),Fiction,2017,MARNIER Sebastien,AVENUE B PRODUCTIONS
2287,Meme pas froid,Fiction,2017,OTZENBERGER Elise,RECTANGLE PRODUCTIONS
2288,Nul homme n'est une ile,Docu,2017,MARCHAIS Dominique,ZADIG FILMS
2289,Paradise beach,Fiction,2017,DURRINGER Xavier,VITO FILMS ET NAIA PRODUCTIONS
2290,Sicilian ghost story,Fiction,2017,GRASSADONIA Fabio / PIAZZA Antonio,MACT PRODUCTIONS
2291,Traversee (La),Anim,2017,MIAILHE Florence,LES FILMS DE L'ARLEQUIN ET XBO FILMS
2292,Tremblements,Fiction,2017,BUSTAMANTE Jayro,TU VAS VOIR
2293,Volontaire,Fiction,2017,FILLIERES Helene,ALBERTINE PRODUCTIONS ET GAUMONT
2294,Apres la guerre,Fiction,2016,ZAMBRANO Annarita,SENSITO FILMS
2295,Atelier (L'),Fiction,2016,CANTET Laurent,ARCHIPEL 35
2296,Dernieres nouvelles du cosmos,Docu,2016,BERTUCCELLI Julie,LES FILMS DU POISSON
2297,Nino Nadie,Fiction,2016,GUZZONI Fernando,JBA PRODUCTION
2298,Prince de Nothingwood (Le),Docu,2016,KRONLUND Sonia,GLORIA FILMS PRODUCTION
2299,Raid dingue,Fiction,2016,BOON Dany,PATHE PRODUCTION
2300,Redoutable (Le),Fiction,2016,HAZANAVICIUS Michel,LES COMPAGNONS DU CINEMA
2301,Soleil battant,Fiction,2016,LAPERROUSAZ Laura / LAPERROUSAZ Clara,ALFAMA FILMS PRODUCTION
2302,Khibula,Fiction,2016,OVASHVILI George,ARIZONA PRODUCTIONS
2303,Souvenir,Fiction,2016,DEFURNE Bavo,AVENUE B PRODUCTIONS
2304,Babysitting 2,Fiction,2015,BENAMOU Nicolas / LACHEAU Philippe,AXEL FILMS / M6 FILMS / MADAME FILMS
2305,Belle dormant (La),Fiction,2015,ARRIETA Adolfo,PARAISO PRODUCTION DIFFUSION
2306,Chocolat,Fiction,2015,ZEM Roschdy,GAUMONT / M6 FILMS / MANDARIN CINEMA
2307,Clash,Fiction,2015,DIAB Mohamed,ARTE FRANCE CINEMA / SAMPEK PRODUCTIONS
2308,Crash test Aglae,Fiction,2015,GRAVEL Eric,NOVOPROD
2309,Dieumerci !,Fiction,2015,JEAN BAPTISTE Lucien,TF1 FILMS PRODUCTION / VERTIGO PRODUCTIONS
2310,Ideal (L'),Fiction,2015,BEIGBEDER Frederic,LEGENDE
2311,Paris pieds nus,Fiction,2015,ABEL Dominique / GORDON Fiona,CHARLES GILLIBERT CG CINEMA / MOTEUR S'IL VOUS PLAIT PRODUCTION
2312,Pattaya,Fiction,2015,GASTAMBIDE Franck,D8 FILMS / GAUMONT / MANDARIN CINEMA
2313,Tour de france,Fiction,2015,DJAIDANI Rachid,LES FILMS DES TOURNELLES / MARS FILMS
2314,Une revolution,Fiction,2015,MANIVEL Damien,FILM2FEEL PRODUCTION
2315,30? COULEUR,Fiction,2011,JEAN BAPTISTE Lucien / LARUE Philippe,CHAOCORP / FRANCE 2 CINEMA / MARS FILMS / SPLENDIDO / TEN FILMS / ZAMBA PRODUCTIONS
2316,ASSOCIES CONTRE LE CRIME?,Fiction,2011,THOMAS Pascal,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA / LES FILMS FRANCAIS / ORANGE STUDIO / STUDIOCANAL
2317,ASTeRIX ET OBeLIX : AU SERVICE DE SA MAJESTE,Fiction,2011,TIRARD Laurent,FIDELITE FILMS / FRANCE 2 CINEMA / FRANCE 3 CINEMA
2318,BLACKTHORN,Fiction,2011,GIL Mateo,NOODLES PRODUCTION
2319,DES MORCEAUX DE MOI,Fiction,2011,LEMESLE Nolwenn,ALLIANCE DE PRODUCTION CINEMATOGRAPHIQUE / APPALOOSA FILMS / TOKIB PRODUCTIONS
2320,DeTROIT MES FANToMES,Documentaire,2011,FAIGENBAUM Steve,TS PRODUCTIONS
2321,FILLE DU 14 JUILLET (LA),Fiction,2011,PERETJATKO Antonin,ECCE FILMS
2322,LAPIDATION DE SAINT ETIENNE (LA),Fiction,2011,VILA I BARCELO Pere,L'AGE D'OR
2323,UN ENFANT DE TOI,Fiction,2011,DOILLON Jacques,4 A 4 PRODUCTIONS / SOLAIRE PRODUCTION
2324,AVANT L'AUBE,Fiction,2010,JACOULOT Raphael,FRANCE 3 CINEMA / MON VOISIN PRODUCTIONS / TF1 DROITS AUDIOVISUELS / UGC IMAGES
2325,CHEZ GINO,Fiction,2010,BENCHETRIT Samuel,FIDELITE FILMS / FRANCE 2 CINEMA / ORANGE STUDIO
2326,COULEUR DE PEAU : MIEL,Animation,2010,BOILEAU Laurent / HENIN Jung,FRANCE 3 CINEMA / MOSAIQUE FILMS
2327,COUP D'ECLAT,Fiction,2010,ALCALA Jose,AGAT FILMS ET CIE / FRANCE 3 CINEMA
2328,HORS SATAN,Fiction,2010,DUMONT Bruno,3B
2329,LEGITIME DEFENSE,Fiction,2010,LACAN Pierre,HAUT ET COURT DISTRIBUTION / SOMBRERO FILMS
2330,NOCES,Fiction,2010,BEZIAT Philippe,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / JOUROR PRODUCTIONS / LES FILMS D'ICI / LFP
2331,SOLITUDE DES NOMBRES PREMIERS (LA),Fiction,2010,COSTANZO Saverio,LE PACTE / LES FILMS DES TOURNELLES
2332,TERRAFERMA,Fiction,2010,CRIALESE Emanuele,BABE FILMS / FRANCE 2 CINEMA
2333,TU SERAS MON FILS,Fiction,2010,LEGRAND Gilles,EPITHETE FILMS
2334,BLOOD TIES,Fiction,2012,CANET Guillaume,CANEO FILMS / CHI-FOU-MI PRODUCTIONS / FRANCE 2 CINEMA / LES PRODUCTIONS DU TRESOR / LGM CINEMA / MARS FILMS / TREASURE COMPANY / WILD BUNCH
2335,COURTIL (LE),Documentaire,2012,OTERO Mariana,ARCHIPEL 33 / ARTE FRANCE CINEMA
2336,IGUANAS,Fiction,2012,CRISAN Marian,SLOT MACHINE
2337,INCONNU DU LAC (L'),Fiction,2012,GUIRAUDIE Alain,LES FILMS DU WORSO
2338,JE NE SUIS PAS LUI,Fiction,2012,PIRSELIMOGLU Tayfun,ARIZONA FILMS / ARIZONA PRODUCTIONS
2339,OMBRE ET LA LUMIERE (L'),Documentaire,2012,WENDERS Wim / RIBEIRO SALGADO Juliano,DECIA FILMS
2340,PERFECT MOTHERS,Fiction,2012,FONTAINE Anne,CINE-@ / FRANCE 2 CINEMA / GAUMONT / MON VOISIN PRODUCTIONS
2341,VOL DES CORBEAUX (LE),Fiction,2012,FLIEGAUF Benedek,PAPRIKA FILMS
2342,21 nuits avec Pattie,Fiction,2014,LARRIEU Arnaud / LARRIEU Jean-Marie,ARENA FILMS / ARENA PRODUCTIONS
2343,C'est quoi ce travail ?,Docu,2014,JOUSSE Sebastien / JOULE Luc,SHELLAC SUD
2344,Champ du possible (Le),Docu,2014,CANDAS Viviane,SECONDE VAGUE PRODUCTIONS
2345,Giovinezza (La),Fiction,2014,SORRENTINO Paolo,BARBARY FILMS / PATHE PRODUCTION
2346,Marie-therese,Fiction,2014,PELLE Frederic,BIANCA FILMS
2347,Moonwalk,Fiction,2014,BARDOU-JACQUET Antoine,PARTIZAN FILMS
2348,Pere Noel (Le),Fiction,2014,COFFRE Alexandre,ATITLAN FILMS / KINOLOGY / M6 FILMS / MARS FILMS / SPLENDIDO / YUME
2349,CARAMEL,Fiction,2006,LABAKI Nadine,LES FILMS DES TOURNELLES / ROISSY FILMS
2350,ET TOI T'ES SUR QUI ?,Fiction,2006,DOILLON Lola,CE QUI ME MEUT - MOTION PICTURES / FRANCE 2 CINEMA
2351,INVITe (L'),Fiction,2006,BOUHNIK Laurent,EUROPACORP / TF1 FILMS PRODUCTION
2352,LEcON DE CHOSES,Fiction,2006,ARCHIBUGI Francesca,BABE FILMS
2353,REGARDE MOI,Fiction,2006,ESTROUGO Audrey,7EME APACHE FILMS / GAUMONT
2354,YEUX BANDeS (LES),Fiction,2006,LILTI Thomas,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / SOMBRERO PRODUCTIONS
2355,A la recherche de Rohmer,Fiction,2013,CHAO Wang,REBOOT FILMS SARL
2356,Cesta ven,Fiction,2013,VACLAV Petr,CINEMA DEFACTO
2357,Chambre bleue (La),Fiction,2013,AMALRIC Mathieu,ALFAMA FILMS PRODUCTION / ARTE FRANCE CINEMA / FILM(S)
2358,Passion selon Laetitia (La),Docu,2013,TALON Julie,ZADIG FILMS
2359,Donbass,Fiction,2018,LOZNITSA Sergei,JBA PRODUCTION
2360,France,Docu,2018,SIMON LUANGKHOT Kiye,SHELLAC SUD
2361,Gomera,Fiction,2018,PORUMBOIU Corneliu,LES FILMS DU WORSO
2362,Lola et ses freres,Fiction,2018,ROUVE Jean-Paul,NOLITA CINeMA ET LES FILMS DU MONSIEUR
2363,Made in China,Fiction,2018,ABRAHAM Julien,MONTAUK FILMS ET RIPLEY FILMS
2364,Alien crystal palace,Fiction,2017,DOMBASLE Arielle,MEZZANINE FILMS ET SAME PLAYER
2365,Au bout des doigts,Fiction,2017,BERNARD Ludovic,ReCIFILMS
2366,Comme des rois,Fiction,2017,MOLIA Xabi,MOTEUR S'IL VOUS PLAiT PRODUCTION ET FIN AOÛT PRODUCTIONS
2367,Extraordinaire voyage du Fakir (L'),Fiction,2017,SCOTT Ken,BRIO FILMS
2368,Grand bain (Le),Fiction,2017,LELLOUCHE Gilles,TReSOR FILMS ET CHI-FOU-MI PRODUCTIONS
2369,Quien te cantara,Fiction,2017,VERMUT Carlos,LES FILMS DU WORSO
2370,Richard va en enfer,Fiction,2017,TORRE Roberta,ROSEBUD ENTERTAINMENT PICTURES
2371,Submergence,Fiction,2017,WENDERS Wim,BACKUP STUDIO
2372,Ady Gasy,Docu,2016,LOVA Nantenaina,LATERIT PRODUCTIONS
2373,Bienvenue au Gondwana,Fiction,2016,MUSTAPHA Mohamed,MANDARIN PRODUCTION
2374,Comment j'ai rencontre mon pere,Fiction,2016,MOTTE Maxime,VENDOME PRODUCTION
2375,Dream Team (La),Fiction,2016,SORRIAUX Thomas,SOURCE FILMS
2376,Just divorced,Fiction,2016,GOVARE Maxime,LES IMPRODUCTIBLES
2377,Karim,Fiction,2016,UZAN Dan,STEWBALL FILMS
2378,Rock'n roll,Fiction,2016,CANET Guillaume,LES PRODUCTIONS DU TRESOR
2379,Tetes de l'emploi (Les),Fiction,2016,CHARLOT Alexandre / MAGNIER Franck,RECIFILMS
2380,8 FOIS DEBOUT,Fiction,2008,MOLIA Xabi,MOTEUR S'IL VOUS PLAIT PRODUCTION / ROUGE INTERNATIONAL
2381,BEAUX GOSSES (LES),Fiction,2008,SATTOUF Riad,LES FILMS DES TOURNELLES / ORANGE STUDIO / PATHE PRODUCTION
2382,CARGO,Documentaire,2008,TUTOROV Biljana,LONG FILM / MILLE ET UNE PRODUCTIONS
2383,EN SOUVENIR DE NOUS,Fiction,2008,LEVIANT Michel,ART'MELL / MAYBE MOVIES / OFFICE PARISIEN D'EDITION ET DE PRODUCTION
2384,ENFANTS DE DON QUICHOTTE (ACTE 1) (LES),Documentaire,2008,LEGRAND Jean-Baptiste / DENECE Ronan / LEGRAND Augustin,CENTRALE ELECTRIQUE / LOVE STREAMS AGNES B. PRODUCTIONS / MNP ENTREPRISE
2385,HERBES FOLLES (LES),Fiction,2008,RESNAIS Alain,F COMME FILM / FRANCE 2 CINEMA / STUDIOCANAL
2386,HORDE (LA),Fiction,2008,DAHAN Yannick / ROCHER Benjamin,CAPTURE THE FLAG FILMS / LE PACTE
2387,LA CAMARA OSCURA,Fiction,2008,MENIS Maria Victoria,SOPHIE DULAC PRODUCTIONS
2388,LOL (LAUGHING OUT LOUD),Fiction,2008,AZUELOS Lisa,BETHSABEE MUCHO / CINE B / M6 FILMS / PATHE PRODUCTION / TF1 FILMS PRODUCTION
2389,POURSUITE,Fiction,2008,DEAK Marina,31 JUIN FILMS
2390,RAPT !,Fiction,2008,BELVAUX Lucas,AGAT FILMS ET CIE / FRANCE 3 CINEMA
2391,ROI DE L'eVASION (LE),Fiction,2008,GUIRAUDIE Alain,GLADYS GLOVER FILMS / LES FILMS DU WORSO
2392,SAFARI,Fiction,2008,BAROUX Olivier,ESKWAD / M6 FILMS / PATHE PRODUCTION / TF1 FILMS PRODUCTION
2393,UNE SEMAINE SUR DEUX (ET LA MOITIe DES VACANCES SCOLAIRES),Fiction,2008,CALBERAC Ivan,M6 FILMS / MANDARIN / MANDARIN CINEMA / SOCIETE NOUVELLE DE CINEMATOGRAPHIE / TF1 DROITS AUDIOVISUELS
2394,BOARDING GATE,Fiction,2006,ASSAYAS Olivier,MARGO FILMS
2395,COUPABLE,Fiction,2006,MASSON Laetitia,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / REZO FILMS / REZO FILMS / REZO PRODUCTIONS
2396,DIALOGUE AVEC MON JARDINIER,Fiction,2006,BECKER Jean,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA / ICE 3 / KJB PRODUCTION / STUDIOCANAL
2397,FILLE COUPeE EN DEUX (LA),Fiction,2006,CHABROL Claude,ALICELEO - AUTEURS LIVRES SCENARIO POUR L'ECRITURE AUDIOVISUELLE / ALICELEO CINEMA / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA
2398,HANNIBAL LECTER LES ORIGINES DU MAL,Fiction,2006,WEBBER Peter,CARTHAGO FILMS
2399,JE PENSE A VOUS,Fiction,2006,BONITZER Pascal,REZO PRODUCTIONS
